,index,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,YearRemodAdd,YearBuilt,OverallCond,1stFlrSF,OverallQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotArea,MSSubClass,2ndFlrSF,PavedDrive,HeatingQC,SaleCondition,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,CentralAir,Condition2,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,BldgType,Electrical,LotFrontage,GarageYrBlt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,FireplaceQu,BsmtFinType2,BsmtExposure,GarageType,BsmtCond,BsmtQual,BsmtFinType1,GarageFinish,Utilities,GarageCond,MasVnrType,SaleType,Functional,KitchenQual,Exterior2nd,Exterior1st,GarageQual,MSZoning
2663,2664,0,1565,2,0,2,1,6,1,2005,2005,5,1565,9,196,56,0,0,0,0,0,3,2006,5911,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Ex,TA,PConc,GasA,TwnhsE,SBrkr,48.0,2005.0,278.0,472.0,0.0,1088.0,1560.0,1.0,0.0,2.0,556.0,Gd,Unf,No,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Ex,MetalSd,MetalSd,TA,RL
2664,2665,0,1686,2,0,1,1,6,1,2006,2006,5,1686,9,266,100,0,0,0,0,0,6,2006,7740,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,61.0,2006.0,518.0,1023.0,0.0,663.0,1686.0,1.0,0.0,3.0,899.0,Gd,Unf,No,Attchd,Gd,Ex,GLQ,Fin,AllPub,TA,BrkFace,New,Typ,Ex,MetalSd,MetalSd,TA,RL
2665,2666,0,1666,2,0,2,1,6,1,2006,2006,5,1666,9,228,75,0,0,0,0,0,6,2006,6373,120,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Y,Norm,1Story,Hip,CompShg,Ex,TA,PConc,GasA,TwnhsE,SBrkr,48.0,2006.0,572.0,415.0,0.0,1251.0,1666.0,1.0,0.0,2.0,575.0,Gd,Unf,No,Attchd,Gd,Ex,GLQ,RFn,AllPub,TA,BrkFace,New,Typ,Gd,MetalSd,MetalSd,TA,RL
2666,2667,0,1456,2,1,3,1,8,1,2006,2005,5,728,6,0,24,0,0,0,0,0,2,2006,10237,60,728,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2005.0,0.0,0.0,0.0,728.0,728.0,0.0,0.0,2.0,390.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2667,2668,0,1492,2,1,3,1,8,0,2006,2006,5,738,7,0,32,0,0,0,0,0,9,2006,10237,60,754,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2006.0,0.0,0.0,0.0,738.0,738.0,0.0,0.0,2.0,440.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2668,2669,0,1326,2,0,3,1,6,0,2006,2006,5,1326,6,100,0,0,0,0,0,0,7,2006,11660,20,0,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,102.0,2006.0,0.0,0.0,0.0,1326.0,1326.0,0.0,0.0,2.0,427.0,Gd,Unf,Av,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2669,2670,0,2373,2,1,4,1,9,1,2005,2004,5,1052,8,120,46,0,0,0,0,0,6,2006,11631,60,1321,Y,Ex,Partial,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,96.0,2004.0,236.0,0.0,0.0,1052.0,1052.0,0.0,0.0,3.0,632.0,Gd,Unf,Av,BuiltIn,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2670,2671,0,1492,2,1,3,1,8,0,2006,2006,5,738,7,100,32,0,0,0,0,0,10,2006,9073,60,754,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,75.0,2006.0,0.0,0.0,0.0,738.0,738.0,0.0,0.0,2.0,440.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2671,2672,0,1364,2,0,2,1,6,1,2006,2006,5,1364,7,100,16,0,0,0,0,0,11,2006,3087,120,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,43.0,2006.0,14.0,453.0,0.0,767.0,1220.0,1.0,0.0,2.0,437.0,Gd,Unf,Av,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2672,2673,0,1511,2,0,2,1,5,1,2002,2002,5,1511,7,130,30,0,0,0,0,0,5,2006,2938,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,40.121299743652344,2002.0,40.0,1038.0,0.0,330.0,1368.0,1.0,0.0,2.0,398.0,TA,Unf,Av,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2673,2674,0,1548,2,0,2,1,7,1,2004,2004,5,1548,7,143,20,0,0,0,0,0,9,2006,3072,120,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Y,Norm,1Story,Hip,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,42.39219284057617,2004.0,18.0,1059.0,0.0,306.0,1365.0,1.0,0.0,2.0,388.0,TA,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RM
2674,2675,0,1142,2,0,2,1,6,0,2006,2005,5,1142,7,90,0,0,0,0,0,0,6,2006,3010,120,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,43.0,2005.0,14.0,16.0,0.0,1126.0,1142.0,0.0,0.0,2.0,440.0,Gd,Unf,Gd,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2675,2676,0,1598,2,1,3,1,7,1,2005,2004,5,848,7,100,48,0,0,0,0,0,7,2006,9171,60,750,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,59.0,2004.0,0.0,0.0,0.0,848.0,848.0,0.0,0.0,2.0,433.0,Gd,Unf,Av,Attchd,TA,Gd,Unf,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2676,2677,0,1889,2,1,3,1,9,1,2000,2000,5,1008,6,0,0,0,0,0,0,0,4,2006,8658,60,881,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,71.67393493652344,2000.0,0.0,732.0,0.0,250.0,982.0,0.0,0.0,2.0,431.0,TA,Unf,No,Attchd,TA,Gd,ALQ,Fin,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2677,2678,0,2322,3,1,4,1,8,0,2006,2006,5,1082,7,400,45,0,0,0,0,0,8,2006,12104,60,1240,Y,Gd,Partial,Pave,IR1,Lvl,FR3,Gtl,Gilbert,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,90.6453857421875,2006.0,0.0,0.0,0.0,1035.0,1035.0,0.0,0.0,3.0,617.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2678,2679,0,1976,2,1,3,1,7,1,1998,1998,5,1079,8,210,31,0,0,0,0,0,2,2006,9660,60,897,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,84.0,1998.0,242.0,791.0,0.0,253.0,1044.0,1.0,0.0,3.0,885.0,Ex,Unf,No,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2679,2680,0,2234,2,1,3,1,7,1,2000,2000,5,1205,8,0,50,0,0,0,0,0,6,2006,9545,60,1029,Y,Ex,Normal,Pave,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,83.0,2000.0,322.0,505.0,0.0,655.0,1160.0,1.0,0.0,3.0,768.0,TA,Unf,Mn,BuiltIn,TA,Gd,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2680,2681,0,2855,2,1,4,1,9,1,2000,2000,5,1540,9,247,55,0,0,0,0,0,3,2006,9233,60,1315,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,80.55220794677734,2000.0,877.0,1182.0,0.0,358.0,1540.0,1.0,0.0,3.0,774.0,TA,Unf,Av,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Ex,VinylSd,VinylSd,TA,RL
2681,2682,0,2726,2,1,4,1,9,1,1995,1995,5,1358,8,307,169,168,0,0,0,0,6,2006,10019,60,1368,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Hip,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,83.0,1995.0,397.0,527.0,0.0,815.0,1342.0,0.0,0.0,3.0,725.0,Ex,Unf,No,Attchd,TA,Gd,ALQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2682,2683,0,3500,3,1,4,1,11,1,1994,1993,5,1933,9,870,86,0,0,210,0,0,5,2006,17242,60,1567,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Hip,CompShg,Gd,Gd,PConc,GasA,1Fam,SBrkr,114.0,1993.0,738.0,292.0,1393.0,48.0,1733.0,1.0,0.0,3.0,959.0,TA,GLQ,Gd,Attchd,TA,Ex,Rec,RFn,AllPub,TA,BrkFace,WD,Typ,Ex,MetalSd,MetalSd,TA,RL
2683,2684,0,2494,2,1,4,1,9,1,1995,1994,5,1305,8,200,95,0,0,0,0,0,6,2006,10236,60,1189,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,83.9727554321289,1994.0,501.0,380.0,168.0,742.0,1290.0,1.0,0.0,3.0,803.0,TA,BLQ,Gd,Attchd,TA,Gd,GLQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2684,2685,0,2799,2,1,3,1,8,1,1993,1993,5,1565,8,432,136,0,0,0,0,0,10,2006,12585,60,1234,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,93.14627838134766,1993.0,420.0,247.0,1039.0,0.0,1286.0,1.0,0.0,3.0,704.0,TA,GLQ,No,Attchd,TA,Gd,LwQ,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,ImStucc,HdBoard,TA,RL
2685,2686,0,1964,2,1,3,1,8,1,2006,2005,5,1116,8,200,70,0,0,0,0,0,1,2006,12447,60,848,Y,Ex,Partial,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,75.0,2005.0,192.0,0.0,0.0,1100.0,1100.0,0.0,0.0,2.0,760.0,Gd,Unf,No,BuiltIn,Gd,Gd,Unf,Fin,AllPub,TA,Stone,New,Typ,Gd,CmentBd,CemntBd,TA,RL
2686,2687,0,1670,2,1,2,1,6,1,2006,2006,5,1670,8,0,240,200,0,0,0,0,9,2006,15218,20,0,Y,Ex,Partial,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,49.0,2006.0,167.3006591796875,1562.0,0.0,108.0,1670.0,1.0,0.0,3.0,928.0,Gd,Unf,No,Attchd,Gd,Ex,GLQ,RFn,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2687,2688,0,1504,2,0,3,1,7,0,2006,2006,5,1504,8,144,0,0,0,0,0,0,9,2006,10936,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Corner,Gtl,Somerst,Feedr,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,85.0,2006.0,60.0,0.0,0.0,1504.0,1504.0,0.0,0.0,2.0,510.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2688,2689,0,1278,2,0,2,1,5,0,2006,2006,5,1278,8,0,60,0,0,0,0,0,10,2006,8640,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,72.0,2006.0,0.0,24.0,0.0,1254.0,1278.0,0.0,0.0,2.0,584.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,FV
2689,2690,0,2640,3,1,3,1,11,1,2006,2006,5,2036,9,0,265,0,0,0,0,0,11,2006,13162,60,604,Y,Ex,Partial,Pave,Reg,Lvl,Corner,Gtl,Somerst,Feedr,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,100.0,2006.0,0.0,1836.0,0.0,200.0,2036.0,1.0,0.0,3.0,792.0,Gd,Unf,No,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,None,New,Typ,Ex,VinylSd,VinylSd,TA,FV
2690,2691,0,1716,2,1,3,1,7,0,2005,2005,5,858,6,0,53,0,0,0,0,0,2,2006,8125,60,858,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2005.0,0.0,0.0,0.0,858.0,858.0,0.0,0.0,2.0,615.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,FV
2691,2692,0,1142,1,1,3,1,5,0,2005,2005,5,1142,6,4,50,0,0,0,0,0,1,2006,7733,20,0,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,74.0,2004.4197998046875,0.0,24.0,0.0,1118.0,1142.0,0.0,0.0,0.0,0.0,Gd,Unf,Mn,Attchd,TA,TA,GLQ,Unf,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2692,2693,0,1400,2,0,3,1,6,0,2006,2005,5,1400,7,144,55,0,0,0,0,0,10,2006,11024,20,0,Y,Ex,Partial,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,91.0,2005.0,118.0,0.0,0.0,1400.0,1400.0,0.0,0.0,2.0,612.0,Gd,Unf,Av,Attchd,TA,Gd,Unf,RFn,AllPub,TA,BrkFace,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2693,2694,0,1131,1,1,3,1,6,0,2006,2005,5,1131,6,0,39,0,0,0,0,0,3,2006,13072,20,0,Y,Ex,Partial,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,63.0,2004.572998046875,0.0,0.0,0.0,1131.0,1131.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Unf,AllPub,TA,None,New,Typ,Gd,VinylSd,VinylSd,TA,RL
2694,2695,0,1686,2,1,3,1,8,0,2005,2005,5,891,7,144,101,0,0,0,0,0,4,2006,7800,60,795,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,65.0,2005.0,172.0,0.0,0.0,891.0,891.0,0.0,0.0,2.0,462.0,Gd,Unf,No,Attchd,TA,Gd,Unf,Fin,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2695,2696,0,1585,2,1,3,1,7,0,2005,2005,5,831,7,100,77,0,0,0,0,0,3,2006,7632,60,754,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,74.0,2005.0,96.0,0.0,0.0,784.0,784.0,0.0,0.0,2.0,449.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2696,2697,0,1837,2,1,3,1,7,0,1998,1997,5,941,6,150,165,0,0,0,0,0,7,2006,8304,60,896,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,70.0,1997.0,0.0,0.0,0.0,941.0,941.0,0.0,0.0,2.0,688.0,Gd,Unf,No,Attchd,TA,Gd,Unf,RFn,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2697,2698,0,1731,2,1,3,1,7,0,1993,1992,5,844,6,307,85,0,0,224,0,3000,10,2006,9370,60,887,Y,Ex,Family,Pave,IR2,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,70.0,1992.0,0.0,758.0,0.0,78.0,836.0,1.0,0.0,2.0,462.0,Gd,Unf,No,Attchd,TA,Gd,ALQ,RFn,AllPub,TA,None,WD,Typ,Gd,HdBoard,HdBoard,TA,RL
2698,2699,0,1398,2,0,2,1,5,0,1991,1990,5,1398,6,0,46,0,0,0,0,0,7,2006,7175,120,0,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,50.0,1990.0,0.0,904.0,0.0,494.0,1398.0,1.0,0.0,2.0,542.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,Plywood,Plywood,TA,RL
2699,2700,0,1217,2,0,2,1,5,0,1991,1991,5,1217,6,0,64,0,0,0,0,0,6,2006,7175,120,0,Y,Gd,Normal,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Y,Norm,1Story,Gable,CompShg,Gd,TA,PConc,GasA,TwnhsE,SBrkr,50.0,1991.0,0.0,278.0,0.0,939.0,1217.0,0.0,0.0,2.0,484.0,Gd,Unf,No,Attchd,TA,Gd,GLQ,RFn,AllPub,TA,None,WD,Typ,Gd,Plywood,Plywood,TA,RL
2700,2701,0,1320,2,1,3,1,6,0,1994,1994,5,636,6,0,40,0,0,0,0,0,7,2006,9019,60,684,Y,Ex,Normal,Pave,IR1,Lvl,Inside,Gtl,SawyerW,RRAe,Y,Norm,2Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,65.50769805908203,1994.0,0.0,274.0,0.0,362.0,636.0,0.0,0.0,2.0,472.0,Gd,Unf,No,Attchd,TA,Gd,ALQ,Fin,AllPub,TA,None,WD,Typ,Gd,VinylSd,VinylSd,TA,RL
2701,2702,0,988,1,0,3,1,6,0,1962,1962,4,988,5,0,0,0,0,0,0,0,7,2006,9100,20,0,Y,Ex,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,70.0,1977.0,51.0,36.0,0.0,952.0,988.0,1.0,0.0,2.0,624.0,Gd,Unf,No,Detchd,TA,TA,LwQ,Unf,AllPub,TA,BrkFace,WD,Typ,TA,Wd Sdng,Wd Sdng,TA,RL
2702,2703,0,1654,2,0,4,2,10,0,1977,1977,6,1286,6,0,0,0,0,0,0,0,8,2006,8927,90,368,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Y,Norm,1.5Fin,Gable,CompShg,TA,Gd,CBlock,GasA,Duplex,SBrkr,68.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,528.0,Gd,Unf,No,Attchd,TA,TA,Unf,RFn,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RM
2703,2704,0,1211,1,0,2,1,6,1,2002,1962,6,1211,5,161,0,0,0,0,0,0,3,2006,9240,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Y,Norm,1Story,Hip,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,76.38140106201172,1972.0,0.0,612.0,0.0,252.0,864.0,0.0,0.0,2.0,576.0,TA,Unf,No,Detchd,TA,TA,BLQ,Unf,AllPub,TA,None,WD,Min1,TA,HdBoard,HdBoard,TA,RL
2704,2705,0,984,1,0,3,1,5,0,1965,1965,5,984,5,0,0,0,0,0,0,0,7,2006,9308,20,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,RRNe,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,57.40376281738281,1965.0,0.0,554.0,0.0,430.0,984.0,0.0,0.0,1.0,310.0,Gd,Unf,No,Attchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2705,2706,0,909,1,0,3,1,5,0,1968,1968,6,909,5,0,155,0,0,0,0,0,11,2006,8450,20,0,Y,TA,Normal,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,65.0,1968.0,90.0,162.0,270.0,450.0,882.0,0.0,0.0,1.0,294.0,Gd,Rec,No,Attchd,TA,TA,BLQ,Unf,AllPub,TA,BrkFace,COD,Typ,TA,Plywood,Plywood,TA,RL
2706,2707,0,925,1,0,2,1,5,0,1963,1963,6,925,5,203,74,0,0,0,0,0,10,2006,8638,20,0,Y,Gd,Normal,Pave,IR1,Lvl,Inside,Gtl,Sawyer,RRAe,Y,Norm,1Story,Gable,CompShg,TA,TA,PConc,GasA,1Fam,SBrkr,65.99821472167969,1990.0,0.0,181.0,0.0,744.0,925.0,1.0,0.0,2.0,484.0,Gd,Unf,No,Detchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2707,2708,0,1024,1,1,3,1,5,0,1965,1965,6,1024,5,0,0,0,0,0,0,0,1,2006,13052,20,0,Y,TA,Normal,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,51.33574676513672,1965.0,0.0,712.0,0.0,312.0,1024.0,0.0,0.0,1.0,308.0,Gd,Unf,No,Attchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2708,2709,0,912,1,0,3,1,6,0,1964,1964,6,912,5,0,0,0,0,0,0,0,4,2006,8020,20,0,Y,TA,Normal,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,N,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,67.12440490722656,1966.0146484375,0.0,644.0,0.0,268.0,912.0,0.0,0.0,0.0,0.0,Gd,Unf,No,Attchd,TA,TA,ALQ,Unf,AllPub,TA,None,WD,Typ,TA,HdBoard,HdBoard,TA,RL
2709,2710,0,941,1,0,3,1,6,1,1967,1967,6,941,5,64,0,0,0,0,0,0,6,2006,8789,20,0,Y,TA,Normal,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Y,Norm,1Story,Gable,CompShg,TA,TA,CBlock,GasA,1Fam,SBrkr,68.77984619140625,1967.0,0.0,659.0,0.0,253.0,912.0,0.0,0.0,1.0,288.0,Po,Unf,Mn,Attchd,TA,TA,Rec,Unf,AllPub,TA,None,WD,Typ,TA,VinylSd,VinylSd,TA,RL
2710,2711,0,2646,2,0,3,1,9,4,1974,1974,4,2151,7,641,100,0,0,0,800,0,1,2006,14330,80,495,Y,Gd,Normal,Pave,IR1,Low,Corner,Gtl,Veenker,Norm,Y,Norm,SLvl,Gable,CompShg,Gd,Fa,CBlock,GasA,1Fam,SBrkr,100.0,1974.0,145.0,1023.0,497.0,228.0,1748.0,1.0,2.0,2.0,550.0,TA,BLQ,Gd,Attchd,TA,Gd,ALQ,RFn,AllPub,TA,BrkFace,WD,Mod,Gd,Wd Sdng,WdShing,TA,RL
2711,2712,0,2826,2,1,3,1,9,3,1993,1992,5,1520,8,177,208,186,0,0,0,0,10,2006,11025,60,1306,Y,Ex,Normal,Pave,Reg,HLS,Inside,Mod,NoRidge,Norm,Y,Norm,2Story,Gable,CompShg,Gd,TA,PConc,GasA,1Fam,SBrkr,105.0,1992.0,692.0,1118.0,0.0,216.0,1334.0,1.0,0.0,3.0,888.0,TA,Unf,Gd,Attchd,TA,Ex,GLQ,RFn,AllPub,TA,BrkFace,WD,Typ,Gd,ImStucc,HdBoard,TA,RL
